node_id,indegree,outdegree,indeg_centr,outdeg_centr,indeg_centr_norm,outdeg_centr_norm
61995CJ0368,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61997CJ0033,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61997CJ0124,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0058,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0254,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61999CJ0475,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0112,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0416,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62001CJ0095,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62001CJ0420,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62002CJ0014,2,2,0.0012399256044637321,0.0012399256044637321,0.0007513148009015778,0.0007513148009015776
62002CJ0036,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0136,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0540,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62004CJ0419,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62004CJ0434,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62005CJ0438,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62006CJ0143,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61990CJ0320,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61998CJ0368,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62001CJ0099,5,8,0.00309981401115933,0.0049597024178549285,0.0018782870022539444,0.0030052592036063103
61988CJ0150,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0102,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0112,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61986CJ0286,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0184,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61996CJ0385,2,3,0.0012399256044637321,0.0018598884066955983,0.0007513148009015778,0.0011269722013523664
61997CJ0424,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61997CJ0383,6,5,0.0037197768133911966,0.00309981401115933,0.0022539444027047336,0.001878287002253944
